dpkts,label,dbytes,spkts,state
502.10631375906206,0,-1239873.4288258797,-566.3124610896826,3
582.6890349530643,1,-1556156.8014792015,3102.197943435818,INT
-344.5666468650517,0,-719978.2863208401,92.35348931486863,3
2569.005963517393,0,191649.3149376472,2660.0403698616533,1
-2072.3728138951624,1,514879.2228977601,125.05406006132199,INT
527.0357295842516,0,2807865.3391068177,-4017.249949957719,3
1635.9014646371916,0,-2373488.2377042123,1028.2848284800336,3
306.08228530348055,0,-3597117.871768406,-5137.126848463708,3
-916.2235210337453,1,-227557.04641552278,2497.1954253686517,FIN
-251.41272942712212,0,3373136.337711506,-759.8429300584429,1
-318.29224721965164,1,-402172.25453139894,-1241.6091770800347,3
618.6225095235047,0,1847710.3080583839,-2029.6113390192838,3
844.8031622263155,0,-2337117.779374588,-2763.303971006342,3
-2568.671760250511,0,-2096944.971974609,2452.3136716556323,3
842.7771909926086,1,-2581241.4511648016,2189.73202970083,FIN
-2157.300008946059,1,870991.1455741993,809.0084578640442,INT
2694.438711633942,1,-3113935.059738809,802.759846608412,0
-1978.419100391793,1,-801547.55870332,-673.9543446406088,1
34.74244069641257,1,-568445.1930288704,796.7613228675755,FIN
-304.44559815862164,0,528264.5424974292,-2501.693939340826,3
896.3366912725375,1,-3895333.3559550573,-338.4893936754989,3
-641.8462399488791,1,244797.57089311015,-1494.6305041695318,FIN
1742.2741447515966,0,-789870.4414657904,1483.9392319788624,3
-616.2099370659306,1,-722217.109474442,-2902.8630616847504,INT
-566.6112193732115,1,-4245138.601133503,2144.155283788082,1
-2390.2365510931245,0,2238528.3739317786,-1763.8992112704725,3
-1982.6219392173389,1,-2590217.729307459,82.3902358604191,1
-1245.2613322462216,0,1047526.1688911765,-1435.9281570784244,3
386.12981580825397,1,-1120425.682971106,400.16126690608377,FIN
1984.4756780433427,0,-109186.21409331998,5230.1717181838,3
760.9661497065156,1,1310323.8519283314,1228.4262521406263,3
-673.2659396191941,1,-752735.4496936979,-2699.351373041814,3
-715.820865809702,0,2405365.6382112843,-2578.664571094648,3
-836.5155216945129,1,1763036.8964531505,-1957.2663132051225,FIN
197.50469546799073,1,-1205753.6023655746,-1059.9719272117695,3
-232.5169828445044,0,507925.4739883125,-2870.7873648272016,3
-427.4724067367759,0,-607197.7233219787,-870.7100519467152,3
-1472.150727260957,1,218703.30187776388,2241.939755393057,1
831.6789470535496,1,2261692.613498851,-3519.805872822511,1
-2122.4157667703757,1,-1613621.9750820666,-2740.3783815657102,INT
-3153.068946103921,1,2420003.4482128215,4871.442058774139,FIN
-1129.0505217386756,0,-1818556.4242621071,1569.1831971835618,1
375.1350392741758,0,627213.2239544283,-1878.9622141999923,3
-465.0379271804729,1,1026515.4509507964,2239.7167284533166,FIN
-1603.288598255583,0,-494030.9229159549,3187.735042871739,3
-2482.1902679783557,0,887043.9934206177,-2764.053441177211,3
1175.863310239622,0,-78831.0941200178,1022.4374837409051,1
-1215.220137227468,1,-2297090.083425991,3759.455897698944,3
1714.1179576333427,0,-416919.9895519991,-1577.898739161699,3
56.77937431525574,0,-3253456.3323626383,-466.3608938158192,0
276.2016807788851,1,303512.0977870821,448.2112118503134,INT
-248.04869161574896,1,1691439.2874838673,-227.75543831657237,3
-3358.8634391785276,0,2418491.3932766546,-1955.0128866670323,3
102.77531814414087,0,-1744360.2541078296,-5322.937674544851,3
898.8933335332914,0,2602445.8299675374,-150.66042335237555,1
220.0187441966105,0,-5408595.896386943,-1615.3053113182507,3
-512.997094691155,0,238330.13847596,2471.7128337045315,1
1149.8992887832674,1,-2779193.563974455,1944.2670029823166,3
2398.2725458262125,1,102041.697757768,-2442.5671985761705,INT
-613.1129070523114,1,437567.39984892786,4078.5318838608086,3
108.40805568265789,0,-3698636.052646976,845.2268314042133,3
2633.3606372144454,1,1526281.974271423,4668.289563201267,2
446.8288799774919,0,-4614673.059242555,351.6323558875998,3
2310.0849835736335,0,3421930.0527923107,-2833.530164775683,3
-1785.0656249533695,0,2536075.9277608553,-1538.632342028795,3
-3000.8322366710595,0,2608717.4083767375,-3161.812213046302,1
951.9030078528982,1,3148395.7380313566,3911.079536834815,INT
-420.85503476463884,1,-2520261.321809501,1632.4209528253016,3
1888.2604256814127,0,1446965.6370825295,1072.0714135091803,3
1512.0468213742288,0,-2675126.674372667,-1670.3684969795345,3
1357.2925145263664,1,1377006.9966790748,-95.09142566389042,1
-541.4223815383432,0,1713145.362089225,2949.518157929098,3
-1758.7538050882654,0,706049.442854547,-1386.8399898831715,1
-253.6083944388036,0,549309.8844110488,203.40794006801238,1
-217.31931594056374,1,1756306.17418641,1638.0284888622111,INT
288.51255606933114,1,2577613.9042598787,-1566.214313670162,1
216.64129678565857,1,-135021.6141879761,2226.413979197486,3
-1356.7082724880838,0,-2086523.6038983155,-321.34209717240145,3
-2061.218147588336,0,-3498860.6654659365,-3192.19070865474,3
-1077.16508463873,1,-1344706.3643952524,-2814.8198836340334,FIN
2019.3844948852789,0,583906.0034479529,-579.7731258174042,1
-2930.7510273875514,1,1025771.0361380911,2440.6205220264987,3
-430.77585589866527,0,3012236.4049635073,-832.5091334649414,3
429.7709559669586,1,-2634828.418536392,-2836.7646674734156,3
-1966.12094315135,1,-3029950.5791660957,3537.517572950961,0
-1098.7286673459796,1,981344.1711531596,2873.5658110445565,FIN
1449.6055229593223,0,696744.5377311367,2704.3855043554913,3
2270.910988408013,1,-160486.8786579539,-2347.553787780596,3
-1094.0835763766122,0,-144745.9654938028,-1025.08335180263,1
-818.5067510406938,1,-3353921.0065292744,2383.2093556882755,FIN
177.79623831039015,0,-1645433.346151392,-2165.4005942320982,1
-318.3796761074072,0,-128867.51317921972,-348.22329118538914,3
629.259856055063,1,2667356.3689379226,1874.7311913877563,INT
-1550.738257528122,0,-959149.1269064593,-858.4635204779711,3
-338.3804461822842,0,-1245571.8245883286,-6390.09369957447,1
167.79659257714684,1,-623178.0012827467,-1301.5112673994342,INT
-1344.276566318583,0,-589453.8172855502,1875.7490071124084,1
384.16359930980065,0,2435503.8690108396,609.8923445593472,1
-2105.521180982828,1,2421243.7999370284,36.81494645232398,FIN
9.420714751799094,0,540564.291338494,-1212.8371251898832,1
1032.127223580278,1,-1322836.741934547,2111.2118477089966,FIN
-580.728495476147,1,380875.2841391743,473.7414605640929,1
1197.9301169005525,0,5016997.3836326115,4061.070081092377,3
-266.45532746022576,1,2507249.295659936,-4160.304639065106,FIN
1797.2006077425506,0,94014.47989020098,-3126.3018192840777,3
1906.9528064682331,1,-1804784.778581484,384.1393917318166,3
369.7673245434085,1,833048.8666118457,2991.5722858793556,FIN
766.9309637753996,0,1109205.982247482,-793.5940706904803,3
-498.15644756238254,0,1554861.784745737,332.0717007301888,3
-619.5924504502414,1,1877558.0677304373,3212.100580521986,3
-3563.2548725520655,1,844323.287087994,494.8410187002784,FIN
879.9492908411315,0,-777921.2485533517,876.8092998906909,3
887.3187783284601,1,1686378.5278851714,232.2820054910744,FIN
-772.1600143399909,0,-1760468.387223819,-2338.3600404628824,1
605.9911953162178,1,2231109.1534242616,-82.93874921604622,FIN
1636.686423544702,1,-1101343.3173528023,-1931.4144664792914,3
1006.1739308963361,1,1658967.258989458,1573.622815673454,3
-1096.019530343964,0,-3446168.659023567,173.98023348996108,3
689.4975807474661,0,-2365772.246362326,-1230.289338823022,4
1257.14145096174,0,244855.2280922532,2312.387207288254,3
783.2814988122594,1,-2233520.735873095,1821.6787489570663,3
403.9577246360698,1,-540271.6699490009,-2181.8045122669887,FIN
924.7801546119274,1,638605.0212221225,3808.6361833051665,3
248.3572130831641,0,281460.65057216585,-119.20747515778325,1
160.95705967892874,1,-2465348.869376361,-1847.6803316062371,1
-1766.1658679387822,1,-1244153.246174395,-1081.732360935693,1
89.96664867647502,1,1601913.6252361238,-2021.290613898228,FIN
95.14292790692294,0,-965314.7220010621,2282.891545880471,3
2725.90516826121,0,783954.6615773069,-494.2647618009927,3
-660.5177984441262,1,2902480.4579810756,-3231.974297524842,INT
-181.54181851151841,0,1328911.0766360648,2143.9705616118213,1
-3144.7991071247498,1,-122453.81498898292,473.6047528625129,FIN
-1692.098680070051,1,-2026134.9656010787,1836.9796554594511,3
-1479.5858366973769,0,31691.02513357318,-399.36864490637964,1
1279.171683813827,1,1770280.3146737781,1219.6253705425302,FIN
-2427.83974908187,1,-214264.80057951133,-2003.6835861079437,FIN
-1167.5320245639034,0,1063126.292072159,-3231.575687169232,1
387.6471090262336,0,1635151.9193925674,-1428.530086962981,1
-1925.5852257876904,1,-222049.11338551305,-2397.7904708444025,FIN
-1209.485319894341,0,-2801000.114586053,2034.7126723481178,3
-574.7087604202002,0,1854194.8468607666,19.39427104762034,3
1376.0486842581845,1,967761.8614964348,-2927.5874709558893,INT
-1155.3691628401807,1,1785897.8574070774,-2776.5730309994933,3
1329.9318868341534,1,-320113.31708381325,3386.500422041607,FIN
-351.01807293785873,1,-942200.0198517224,2378.4261718239813,3
-847.7880703729883,0,-824242.82926247,-43.85441066863144,3
-411.8971518283131,0,-1594237.1651836943,3018.1384971000753,3
-320.24476388668677,0,-1119236.6708098636,-1915.7051992444071,3
-744.5992102545978,1,-3471552.425502115,-827.0803093719127,FIN
348.35359454836055,1,-2008520.1516874267,-2982.520627819135,1
2528.23419851039,0,1698849.5691375611,-1255.9584876892343,3
-1778.7564403407137,0,-1660954.061407722,1648.5561629476838,1
-1179.7956202588086,0,-2294948.7871269244,15.310809917182688,1
-1826.7556630363833,1,132652.0130045917,2692.902805170124,INT
-853.0519482073273,1,2286075.0024730344,-1990.7586869740462,FIN
854.8478845381707,0,2788322.1511964663,180.78607743955328,3
248.4454621605256,1,870208.5502770839,-1989.605550008724,4
862.2663083614212,1,-3303554.574159849,1475.467208170295,3
1952.4639331456976,1,-516804.1713088806,-1905.6553873406833,1
1359.9230629251854,0,616160.1908578482,-2321.437890627844,3
-533.5358198763548,0,-111520.61070527436,-2165.406783236033,3
-443.9092524061076,1,-1362808.8600566648,-2847.7215390918514,3
-3198.9131868051136,1,2856006.7757966486,1059.570849779883,3
-1545.027643006703,1,3073235.875571727,1619.2864090458913,FIN
-2039.7936873114122,0,-1955029.8073214383,-1400.510307155067,4
-649.7515939302866,1,926951.4243241919,-370.7437177034837,3
-1266.6443473205054,0,1872949.0820542583,1046.5594423071796,1
-2229.7601247363186,1,-2314740.6380390865,-637.5891265822196,FIN
1524.3044105946897,1,-3441754.0283595677,-1625.0327379360435,FIN
-2215.8000159102785,1,-1939630.6082682337,-2147.2336659942725,1
-98.01016322475843,1,-24143.215188241596,26.711589212904855,INT
-1239.2953272448183,0,1638750.0762964734,-3642.926031794253,3
-1493.9721247977661,1,2507143.549381235,2970.3332904991144,3
830.2020846466683,0,4243155.526290819,-1327.1420770415286,1
2143.359930099186,0,2095839.4183177918,401.12302001955277,3
499.3471740323959,0,-1993620.4093008982,-1078.1243339906182,1
-1370.8515722785912,0,614148.1990351279,633.2086176650616,3
290.1615095401863,1,1241562.5549870413,-3965.3346824034106,3
87.32073376219343,0,-376297.7178342196,-407.07514992792215,3
-1265.3040133769143,1,951194.4559518247,-1308.5149200002659,3
-2596.088854491319,0,1761494.3234815558,3571.2790486928557,1
1088.764664024504,0,-321126.6292565541,564.3378390017295,3
-235.8858518113777,0,-404744.7990125551,-1892.08444321399,3
-364.73994346043884,1,592965.2722784529,-1868.034419356303,INT
-1258.4221784402805,0,207475.27625815052,113.66829611493492,3
1292.9853457907889,0,-131820.81184729983,-546.1146605285492,3
-2482.643478663897,1,2521657.286222276,-3740.4613482139516,FIN
1365.3073925919327,0,896724.1686772342,1026.3896535060517,3
-2314.7157867717433,0,2727771.9516012887,-931.2272518988776,1
855.67182758196,1,-82463.61807207913,-2218.15357843499,1
-653.1910000195426,1,-217020.28774629638,-4542.125112229316,1
41.09203316931402,1,-1856888.6651701073,-2315.368830496043,FIN
1499.9511448006492,0,3984242.4685388813,-4163.608654930932,0
-697.9476866788407,1,5339.534013394743,-422.2780760030254,3
-160.87797327166737,0,-1223311.4372153087,1453.4413339967357,1
674.6944568170084,0,1061843.8997675534,272.96201031873574,3
107.10463739499187,1,2570183.503037002,-945.1558857956292,3
830.5454020770582,0,1739310.9180843066,-1056.159150007991,1
125.70127229807062,1,1232526.0780595464,-2393.064171743606,1
1823.8999488828972,1,-1980939.2995138885,-1209.3505121314156,1
-1510.866381125381,0,2154795.5591553836,99.81952880098933,3
-402.95572014706875,0,-235239.97263153023,-166.27122604083854,3
-1460.1954432235739,0,1678850.4978496921,-1888.0056061331709,3
475.9651978337057,1,2244900.366493647,2293.885373843233,3
-846.3347655108764,1,3085756.017266034,-1440.8056121369261,3
659.0118857863815,0,544422.2577492547,1676.6100490529304,3
-1633.930803829804,0,-2285172.7541409032,-386.4155517638349,3
2833.748244657552,1,-945569.1923890552,-2114.3632733869226,1
-862.6532228531792,1,-2492242.262141621,5810.965196773123,FIN
-1095.3317045702215,1,4001413.3796423716,-1682.520496096836,3
-1121.8308218184047,1,404179.9131552341,2482.081490391305,1
1114.0154220294585,0,1032517.9741308172,729.6691189877334,3
573.9876273166351,0,2745186.509960561,4099.868139595065,3
1120.4554608631552,0,3435306.441006418,-403.2463205115733,3
-207.37165332872345,0,-4442260.510000402,2112.055621161212,3
3667.467118160214,0,1829664.2991311243,594.2473200428743,3
929.8175713896052,0,-612123.2658807526,-3805.449472780143,3
-827.4757734656114,1,-372123.0054922,4848.891548000603,INT
1301.2924745581781,0,-4168936.556291168,-627.8521385589154,1
-1476.2998908126292,1,-1023346.6822646029,1806.2451971099733,3
29.46233121981943,0,1937780.9055861756,1432.2143123613155,1
-995.8707050837372,1,2279175.671505084,750.9843356165762,FIN
244.26690842506264,1,-210756.97604441023,-2020.7267234032588,1
-2446.6576263107772,0,-955209.7603287017,4521.033912598351,3
-22.819401274619466,1,2720115.183422763,-816.6584133219969,0
2323.6276366202633,1,822183.0499164431,-3586.610495435448,FIN
1029.982392817889,1,1037418.1314421744,1980.656125238047,FIN
1480.0634813781749,0,-3300226.629198889,1280.3106664748623,3
-1069.056579428486,1,1232147.431402418,-1789.6934819102823,3
-1433.9368186336749,1,-3986413.4160548523,1975.3312718740287,3
695.77322305272,1,-2266061.09963971,3044.9924809456625,1
745.4557082033717,1,121764.98755132071,-644.2718670279298,3
1939.3776594737346,0,-2605238.8419565232,-300.93858398321,1
-1897.458454183442,0,629949.9434033101,822.5755197278273,3
-942.618899561633,1,1422003.5175801716,17.852876477339166,FIN
-1053.8501670113646,1,-150762.29528124398,-1029.7327901376561,INT
-2119.243548331328,0,-2806448.211584324,-754.7349496968236,1
-52.124778885412596,0,621877.7210662313,-2326.9999491241106,1
46.24380818843354,1,3894301.359194423,3482.8874021347606,3
363.4372396171413,0,-2313671.4270540704,-1867.6816251483851,1
364.9357933295118,1,2303060.2542709406,426.39940551882387,1
522.6527320254646,1,913795.5140029722,-260.78599013003725,FIN
-2536.563737837876,1,2957365.4277352956,-1959.6410922656864,3
1090.5953361790662,0,-717466.1288486009,-1049.6477200882678,3
675.891241847918,0,-468676.8068438205,2250.993028267497,3
1724.0035225484892,0,-1867243.477716579,-529.0995303898236,3
823.735124597978,0,-1739226.8373479608,-3107.303017771934,3
1541.4759680775928,1,-1262729.574905721,-399.4882343866912,FIN
390.68365123883245,1,-1730261.0316106188,2866.9636723078306,INT
-563.8549101786156,0,3288975.368931115,2200.5028356563635,3
-1451.6265467408243,0,-1568869.3016894436,-3085.2187106314427,1
2990.908544310405,0,-372277.0795432817,-293.4211058266249,3
370.6760067560986,0,-823246.4209792679,-1970.9841965969308,3
-1204.9224804182884,0,2761846.7759797308,-1827.98012563181,2
2895.0308379498174,0,-351233.67284445005,4409.195545545482,1
-1344.289460342215,0,430563.0319471883,-1040.731191377295,1
2841.2069834572835,1,1269325.5401492896,367.1271309916584,FIN
-2758.1333074427816,1,2246796.995997114,-1026.2092719584548,FIN
2554.538080345966,0,-429520.2494744741,-696.3710133373338,1
-1619.1866776838042,1,1304878.6466040574,-469.9239017883967,3
809.4655945572604,1,1145992.941980042,-1407.807762655973,3
-904.3274049230556,0,1075455.9741136474,-84.77717907488737,3
2940.0820821411876,0,896154.5679481059,1074.9425116509929,1
-392.9263557939214,1,-2718041.701855618,-257.3628939376326,3
-1038.3661195658933,0,1659762.2114707113,381.4008528945476,1
1029.4413138490881,0,910608.5183704224,3001.1900741465406,4
313.2904422869963,1,2023246.1571713374,665.609866193256,CON
-698.2711523661854,0,3065923.3298445344,-2047.6046153196562,3
2828.26663056554,0,-1139850.7075514598,-1525.4565684206568,3
487.4409818725458,0,2927476.561921239,55.19403892900901,1
-442.7510204371957,1,1462592.3567487334,-2647.3979232489555,3
3229.489260611488,0,517623.1766208623,-1512.1137764394743,3
1169.1645677596282,0,-556457.5854247871,-2039.1037801179384,1
-2050.3186295229684,1,2118238.5186037873,-2331.462244549017,3
106.43425391510605,0,2858636.8657857766,-443.6203622426286,3
729.9880455172819,1,1012882.296368778,-2093.9337940270934,INT
-852.2520290108062,1,1927900.572886319,56.62148091620219,3
-1012.0729715104383,1,-538764.262772255,3340.797266704322,INT
864.783801220903,1,-387638.14743326465,906.8948331166267,3
-86.56004353364757,1,-2918291.377084442,-492.6488153159049,3
-245.74479947963079,1,-2921256.9938490354,1883.9572590020234,1
1121.6687822672375,0,-1001396.4047186585,-3108.7994742873534,3
2910.478697755087,1,-2259549.202513878,1290.806142677664,1
-1878.75243396082,1,-1194974.6671271287,-708.718650264317,1
408.6199706585224,0,983389.6960859484,-513.7572114741524,3
316.14907122957476,1,-4763325.659454722,113.09427929608393,1
532.2815527874029,1,195411.97205314037,3285.847574737206,3
385.31436175288974,1,3671254.277483886,379.1216272817054,1
883.5492764110387,0,811826.0958725921,-1342.3433765078803,3
1281.229549222928,0,-382471.15682754404,543.6539648941125,3
3802.681158846661,1,-3196764.985877188,1466.285653101906,INT
-66.9555887108838,0,735902.4158643122,3263.717585998994,1
-248.47927075230405,0,-1181943.1455027838,1916.743046663693,3
-266.76933838247027,1,-2446098.5008970257,-2871.0721455895864,3
857.7642371111818,0,-512986.6390970239,598.7817150387524,3
-1425.6864666512452,1,-2229707.191530208,3006.911698611197,FIN
930.344226536482,0,252338.827253385,-247.74482335877892,3
99.5314375718781,0,2165812.8284764485,3797.634848929145,1
-3947.519246123372,1,297557.77339414624,2226.5725768196917,FIN
-247.06418109595012,0,-3933573.4927433697,1820.1500148507314,3
188.2110568040227,1,-1308589.6996283191,1626.4651163431708,FIN
-601.8411219175048,0,-1697188.9818065488,1031.3860113389205,3
202.59999038537885,1,500847.9253062693,-1177.003963853356,FIN
