dload,dinpkt,dur,rate,dloss,dttl,sinpkt,dpkts,proto,sbytes,label,sttl,dbytes,sload,sloss,service,spkts,state
0.0,0.0,0.000409,4891.316618,0.0,0.0,0.000409,0.0,6,132.0,1,237.0,0.0,322826.896793,0.0,1,2.0,3
663.732397,0.156215,1.474992,5.423758,0.0,47.0,0.368748,3.0,6,665.0,0,64.0,979.0,450.849892,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,236.0,0.0,0.0,0.0,1,1.0,1
96.149741,0.014438,5.200222,1.538396,0.0,55.0,1.300056,3.0,6,719.0,1,64.0,500.0,138.263328,0.0,1,5.0,3
429.833158,0.022366,0.879411,9.096998,0.0,55.0,0.219853,3.0,6,714.0,0,64.0,378.0,811.907077,0.0,1,5.0,3
0.0,0.0,0.004195,476.733803,0.0,0.0,0.004195,0.0,6,108.0,1,64.0,0.0,25743.625369,0.0,1,2.0,3
178.118484,0.067616,3.059761,2.614583,0.0,46.0,0.76494,3.0,6,1704.0,0,64.0,545.0,556.906233,0.0,1,5.0,3
0.0,0.0,7e-06,142857.1409,0.0,0.0,0.007,0.0,udp,230.0,1,254.0,0.0,131428568.0,0.0,-,2.0,INT
316.517374,0.117939,0.846715,8.267245,0.0,110.0,0.211679,2.0,6,757.0,0,64.0,268.0,894.043478,0.0,1,5.0,3
82075.17359,0.005744,0.072726,192.503339,0.0,56.0,0.023709,10.0,6,653.0,0,64.0,5969.0,8978.905739,0.0,1,4.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
866.401539,0.148568,0.295475,16.921905,0.0,237.0,0.074697,2.0,6,553.0,0,64.0,256.0,1871.562699,0.0,1,3.0,3
0.0,0.0,1e-05,100000.0025,0.0,0.0,0.01,0.0,unas,200.0,1,254.0,0.0,80000000.0,0.0,-,2.0,INT
68677.0,19.535778,0.725949,26.172638,3.0,252.0,80.553333,10.0,tcp,946.0,1,62.0,6924.0,9389.089844,1.0,http,10.0,FIN
385.421546,0.022683,1.533386,5.217212,0.0,52.0,0.383346,3.0,6,709.0,0,64.0,591.0,462.375425,0.0,1,5.0,3
0.0,0.0,3e-06,333333.3215,0.0,0.0,0.003,0.0,bna,200.0,1,254.0,0.0,266666656.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,52.0,0.0,0.0,0.0,1,1.0,3
1626.825073,204.497469,2.798088,26.089243,1.0,252.0,46.717677,14.0,tcp,68197.0,1,254.0,612.0,191733.7813,27.0,http,60.0,FIN
6551.886719,38.822602,0.273509,54.842803,1.0,252.0,29.330667,6.0,tcp,1204.0,1,254.0,268.0,31706.45313,2.0,-,10.0,FIN
13762.93652,40.35,0.449904,55.567411,4.0,252.0,32.765076,12.0,tcp,686.0,1,254.0,844.0,11326.86133,4.0,ftp,14.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
2147.124756,146.016141,1.155033,14.718194,1.0,252.0,125.243222,8.0,tcp,564.0,1,254.0,354.0,3518.51416,2.0,-,10.0,FIN
2942.174561,110.509859,0.842914,20.168131,1.0,252.0,90.542444,8.0,tcp,564.0,1,254.0,354.0,4821.369629,2.0,-,10.0,FIN
0.0,0.0,9e-06,111111.1072,0.0,0.0,0.009,0.0,unas,200.0,1,254.0,0.0,88888888.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
17356.06055,39.281617,0.860103,68.596435,8.0,252.0,23.246026,22.0,tcp,31148.0,1,254.0,1954.0,282096.4375,16.0,smtp,38.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,60.0,0,47.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,120.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,49.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,54.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,74.0,0,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,54.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,55.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,3.002397,1.332269,0.0,0.0,1.000799,0.0,6,312.0,1,64.0,0.0,103.916977,0.0,1,4.0,2
9752.911133,35.412,0.18374,81.637094,1.0,252.0,18.377333,6.0,tcp,780.0,1,254.0,268.0,30564.92773,2.0,http,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
855.982393,0.071811,0.822447,9.727073,0.0,56.0,0.205612,3.0,6,901.0,0,64.0,704.0,1095.511557,0.0,1,5.0,3
6175.562012,109.833234,2.369339,19.836756,8.0,252.0,94.735961,22.0,tcp,5249.0,1,62.0,1916.0,17044.41602,9.0,-,26.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,120.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,74.0,1,53.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,5.840223,0.342453,0.0,0.0,5.840223,0.0,2,92.0,0,1.0,0.0,15.752824,0.0,0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,1.022154,1.956652,0.0,0.0,1.022154,0.0,17,236.0,0,255.0,0.0,230.884953,0.0,0,2.0,0
334.891257,0.125942,1.588575,5.035959,0.0,39.0,0.397144,3.0,6,666.0,0,64.0,532.0,419.243566,0.0,1,5.0,3
166.252813,0.114818,4.2285,1.891924,0.0,237.0,1.057125,3.0,6,716.0,1,64.0,703.0,169.327189,0.0,1,5.0,3
4213.878906,148.374328,1.387795,15.131918,2.0,252.0,126.113821,10.0,tcp,1110.0,1,254.0,812.0,5868.301758,3.0,-,12.0,FIN
47.09951,0.175601,8.216646,0.973633,0.0,120.0,2.054161,3.0,6,718.0,1,64.0,387.0,87.383587,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,3
754.483731,0.025507,0.783317,10.212978,0.0,54.0,0.195829,3.0,6,709.0,1,64.0,591.0,905.125153,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,247.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,42.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,60.0,1,243.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.013948,143.390106,0.0,0.0,0.013948,0.0,6,132.0,0,64.0,0.0,9463.747017,0.0,1,2.0,3
418.46284,0.350021,3.336019,4.796136,0.0,56.0,0.834005,11.0,6,717.0,0,64.0,1396.0,214.926831,0.0,1,5.0,3
851.896142,0.153767,0.300506,16.638597,0.0,237.0,0.077307,2.0,6,553.0,0,64.0,256.0,1840.228776,0.0,1,3.0,3
10280.17481,53.775855,1.901135,80.478242,8.0,252.0,16.249017,36.0,tcp,130606.0,1,62.0,2512.0,544937.625,55.0,smtp,118.0,FIN
511.485149,0.029302,1.073345,7.453336,0.0,246.0,0.268336,3.0,6,721.0,1,64.0,549.0,671.731863,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,74.0,1,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,2e-06,500000.0013,0.0,0.0,0.002,0.0,a/n,200.0,1,254.0,0.0,400000000.0,0.0,-,2.0,INT
19677.096776,0.021476,0.055801,107.525119,0.0,56.0,0.007369,3.0,6,586.0,1,64.0,1098.0,10501.619955,0.0,1,3.0,3
0.0,0.0,3e-06,333333.3215,0.0,0.0,0.003,0.0,wsn,200.0,1,254.0,0.0,266666656.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,54.0,0,64.0,0.0,0.0,0.0,1,1.0,1
113.382657,0.109837,3.051613,2.621564,0.0,239.0,0.762903,3.0,6,1056.0,0,64.0,346.0,346.04649,0.0,1,5.0,3
736.114385,0.110361,1.346258,8.913595,0.0,55.0,0.224376,5.0,6,1217.0,0,64.0,991.0,903.98709,0.0,1,7.0,3
0.0,0.0,9e-06,111111.1072,0.0,0.0,0.009,0.0,udp,2104.0,1,254.0,0.0,935111104.0,0.0,-,2.0,INT
508.435859,0.067464,2.193,4.103967,0.0,50.0,0.54825,4.0,6,749.0,0,64.0,1115.0,341.541218,0.0,1,5.0,3
0.0,0.0,4e-06,125000.0003,0.0,0.0,0.008,0.0,ipv6-route,200.0,1,254.0,0.0,100000000.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
6828.564453,105.736844,1.460922,19.850478,5.0,252.0,93.239864,14.0,tcp,880.0,1,254.0,1342.0,4517.694824,5.0,-,16.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.001749,1715.461759,0.0,0.0,0.000874,0.0,6,198.0,0,64.0,0.0,113220.476074,0.0,1,3.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,120.0,0.0,0.0,0.0,1,1.0,3
793.101905,0.006187,1.004915,7.960872,0.0,247.0,0.251229,3.0,6,713.0,0,64.0,797.0,709.512746,0.0,1,5.0,3
279.67949,0.068978,1.358698,5.887989,0.0,48.0,0.339675,3.0,6,720.0,0,64.0,380.0,529.919034,0.0,1,5.0,3
0.0,0.0,3e-06,333333.3215,0.0,0.0,0.003,0.0,igp,180.0,1,254.0,0.0,239999984.0,0.0,-,2.0,INT
0.0,0.0,0.000501,3992.673965,0.0,0.0,0.000501,0.0,6,128.0,1,43.0,0.0,255531.133746,0.0,1,2.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,3
431.546334,0.024353,0.922265,8.674298,0.0,54.0,0.230566,3.0,6,711.0,1,64.0,398.0,770.928251,0.0,1,5.0,3
1600.381958,210.396422,1.54963,10.97036,1.0,252.0,170.527667,8.0,tcp,534.0,1,254.0,354.0,2483.17334,2.0,-,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,60.0,0,36.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,47.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.008335,359.923112,0.0,0.0,0.004168,0.0,6,198.0,0,64.0,0.0,23754.9254,0.0,1,3.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,238.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,54.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,52.020765,0.057669,0.0,0.0,26.010383,0.0,17,489.0,0,255.0,0.0,9.400092,0.0,0,3.0,0
0.0,0.0,0.000433,4621.82259,0.0,0.0,0.000433,0.0,6,132.0,0,235.0,0.0,305040.290909,0.0,1,2.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,58.0,0.0,0.0,0.0,1,1.0,1
11412.55859,28.3434,0.15702,95.52923,1.0,252.0,16.602111,6.0,tcp,948.0,1,254.0,268.0,43510.37891,2.0,-,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,55.0,0.0,0.0,0.0,1,1.0,3
3350.597656,82.997398,0.53483,28.046296,1.0,252.0,59.425556,6.0,tcp,644.0,1,254.0,268.0,8675.654297,2.0,-,10.0,FIN
630.219889,0.007167,0.634699,12.604398,0.0,120.0,0.158675,3.0,6,709.0,1,64.0,400.0,1117.064753,0.0,1,5.0,3
0.0,0.0,6e-06,333333.3215,0.0,0.0,0.003,0.0,unas,200.0,1,254.0,0.0,266666656.0,0.0,-,2.0,INT
6161.685547,109.409289,0.84782,22.410418,2.0,252.0,72.521364,8.0,tcp,2022.0,1,254.0,746.0,17494.2793,3.0,-,12.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,239.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,60.0,1,238.0,0.0,0.0,0.0,1,1.0,3
819.224082,0.023235,0.843481,9.484505,0.0,56.0,0.21087,3.0,6,716.0,1,64.0,691.0,848.863159,0.0,1,5.0,3
1770.849243,188.878281,1.400458,12.138886,1.0,252.0,148.179333,8.0,tcp,564.0,1,254.0,354.0,2901.907959,2.0,-,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,58.0,0.0,0.0,0.0,1,1.0,1
942.778108,0.069443,1.407542,7.815041,0.0,56.0,0.351886,6.0,6,710.0,1,64.0,1327.0,504.425363,0.0,1,5.0,3
1347.139404,250.199141,1.840938,9.234423,1.0,252.0,198.284,8.0,tcp,1032.0,1,254.0,354.0,4037.07251,2.0,-,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
14305.288157,0.0,0.030828,64.87659,0.0,255.0,0.0,1.0,17,86.0,0,255.0,441.0,2789.693382,0.0,0,1.0,0
0.0,0.0,8e-06,125000.0003,0.0,0.0,0.008,0.0,unas,200.0,1,254.0,0.0,100000000.0,0.0,-,2.0,INT
0.0,0.0,3e-06,333333.3215,0.0,0.0,0.003,0.0,sctp,776.0,1,254.0,0.0,1034666624.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
9529.428711,70.36457,0.543999,34.926534,2.0,252.0,45.130636,8.0,tcp,1018.0,1,254.0,740.0,13735.31934,3.0,-,12.0,FIN
0.0,0.0,0.01415,212.015569,0.0,0.0,0.007075,0.0,6,198.0,0,64.0,0.0,13993.027549,0.0,1,3.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,54.0,0,64.0,0.0,0.0,0.0,0,1.0,4
0.0,0.0,0.000435,4596.497534,0.0,0.0,0.000435,0.0,6,140.0,0,241.0,0.0,321754.827397,0.0,1,2.0,3
2659.214355,0.006,0.746085,6.701649,0.0,60.0,248.695,2.0,sctp,632.0,1,254.0,496.0,5082.530762,0.0,-,4.0,CON
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,55.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,55.0,0.0,0.0,0.0,1,1.0,3
6004.131836,112.63043,0.894051,21.251584,2.0,252.0,81.190997,8.0,tcp,998.0,1,254.0,766.0,8187.452148,3.0,-,12.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,53.0,0.0,0.0,0.0,1,1.0,3
562.718725,0.007683,0.700172,11.425761,0.0,120.0,0.175043,3.0,6,711.0,0,64.0,394.0,1015.464502,0.0,1,5.0,3
0.0,0.0,6.644476,0.301002,0.0,0.0,6.644476,0.0,6,132.0,0,64.0,0.0,19.866127,0.0,1,2.0,3
338.263834,0.060874,1.575693,5.077131,0.0,241.0,0.393923,3.0,6,709.0,0,64.0,533.0,449.96071,0.0,1,5.0,3
0.0,0.0,3.003672,1.331703,0.0,0.0,1.001224,0.0,17,852.0,0,1.0,0.0,283.65282,0.0,0,4.0,0
0.0,0.0,0.001701,1176.028039,0.0,0.0,0.001701,0.0,17,440.0,0,255.0,0.0,258726.168513,0.0,0,2.0,0
0.0,0.0,0.466699,36.426047,0.0,0.0,27.452883,0.0,ospf,2858.0,1,254.0,0.0,46282.50781,0.0,-,18.0,INT
4773.435059,64.401398,0.375411,39.956208,1.0,252.0,33.819444,6.0,tcp,2312.0,1,254.0,268.0,44346.0625,2.0,-,10.0,FIN
5122.260742,285.735,0.996435,13.046511,2.0,252.0,110.715,4.0,tcp,3126.0,1,254.0,850.0,22592.54297,3.0,http,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,56.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,56.0,0.0,0.0,0.0,1,1.0,3
31103.17578,75.655711,0.637877,26.650907,2.0,252.0,70.875222,8.0,tcp,912.0,1,62.0,2834.0,10296.65625,2.0,-,10.0,FIN
0.0,0.0,5e-06,200000.0051,0.0,0.0,0.005,0.0,unas,200.0,1,254.0,0.0,160000000.0,0.0,-,2.0,INT
806.305741,0.018275,0.914045,8.752301,0.0,56.0,0.228511,3.0,6,720.0,0,64.0,737.0,787.707101,0.0,1,5.0,3
0.0,0.0,2.939962,0.680281,0.0,0.0,2.939962,0.0,17,1639.0,0,255.0,0.0,557.490216,0.0,0,2.0,0
0.0,0.0,0.000502,3983.194682,0.0,0.0,0.000502,0.0,6,132.0,0,243.0,0.0,262890.849003,0.0,1,2.0,3
6159.746094,50.756,0.402614,42.224066,1.0,252.0,43.444,8.0,tcp,630.0,1,254.0,354.0,11266.37402,2.0,-,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,55.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,56.0,0.0,0.0,0.0,1,1.0,3
18865.80469,52.93343,0.453731,37.467134,2.0,252.0,50.414556,8.0,tcp,812.0,1,62.0,1222.0,12888.69434,2.0,-,10.0,FIN
599.551137,0.065958,1.406052,6.400902,0.0,45.0,0.351513,4.0,6,664.0,0,64.0,843.0,472.244312,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,56.0,0.0,0.0,0.0,1,1.0,3
305.070635,0.0,0.222899,8.972666,0.0,246.0,0.0,1.0,6,66.0,1,64.0,68.0,296.097969,0.0,1,1.0,4
2696.455322,118.062289,0.919726,25.007447,1.0,252.0,59.918132,8.0,tcp,10792.0,1,254.0,354.0,88008.82031,5.0,http,16.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
1916.245483,165.527594,0.935162,16.040001,1.0,252.0,101.800778,6.0,tcp,534.0,1,254.0,268.0,4114.794922,2.0,-,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,239.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,6e-06,166666.6608,0.0,0.0,0.006,0.0,udp,1860.0,1,254.0,0.0,1240000000.0,0.0,-,2.0,INT
40009.670531,0.000541,1.337127,47.863825,0.0,237.0,0.078152,38.0,6,2102.0,0,64.0,53498.0,1572.027505,0.0,1,26.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,54.0,0.0,0.0,0.0,1,1.0,3
36.21955,0.166493,7.206053,0.971406,0.0,240.0,1.801513,2.0,6,901.0,0,64.0,261.0,125.033773,0.0,1,5.0,3
10859.532733,0.011006,0.062986,142.888589,0.0,58.0,0.020467,5.0,6,652.0,0,64.0,684.0,10351.484418,0.0,1,4.0,3
9913.423828,34.773199,0.180765,82.980664,1.0,252.0,18.596444,6.0,tcp,1118.0,1,254.0,268.0,44566.14844,2.0,http,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,1e-05,100000.0025,0.0,0.0,0.01,0.0,udp,1404.0,1,254.0,0.0,561600000.0,0.0,-,2.0,INT
664.229128,0.062226,1.954145,4.093862,0.0,51.0,0.488536,3.0,6,818.0,0,64.0,1298.0,418.597401,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,54.0,0,64.0,0.0,0.0,0.0,0,1.0,4
3773.743408,113.566109,1.095994,19.160689,3.0,252.0,92.611639,10.0,tcp,2638.0,1,254.0,574.0,17657.03125,3.0,-,12.0,FIN
0.0,0.0,1.246909,2.405949,0.0,0.0,415.636344,0.0,mux,400.0,1,254.0,0.0,1924.759521,0.0,-,4.0,INT
0.0,0.0,3e-06,333333.3215,0.0,0.0,0.003,0.0,ip,180.0,1,254.0,0.0,239999984.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,68.0,1,239.0,0.0,0.0,0.0,1,1.0,3
1109.324826,0.011394,0.695919,11.495594,0.0,56.0,0.17398,3.0,6,719.0,1,64.0,772.0,1033.166515,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,74.0,1,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,51.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,3
172.680114,0.063646,5.397263,1.482233,0.0,56.0,1.349316,3.0,6,714.0,0,64.0,932.0,132.289272,0.0,1,5.0,3
4755.358398,135.313422,1.059857,17.926947,2.0,252.0,96.258365,8.0,tcp,1018.0,1,254.0,720.0,7050.007812,3.0,-,12.0,FIN
0.0,0.0,1e-06,1000000.003,0.0,0.0,0.001,0.0,fire,200.0,1,254.0,0.0,800000000.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,54.0,1,64.0,0.0,0.0,0.0,1,1.0,4
0.0,0.0,8e-06,125000.0003,0.0,0.0,0.008,0.0,unas,200.0,1,254.0,0.0,100000000.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
238.328043,0.010244,2.337115,3.423024,0.0,55.0,0.584279,3.0,6,730.0,1,64.0,557.0,312.350937,0.0,1,5.0,3
4811.257807,0.0,0.09166,21.819763,0.0,255.0,0.0,1.0,17,86.0,1,255.0,441.0,938.249822,0.0,0,1.0,0
